quote_date,expiration,strike,option_type,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,trade_volume,open_interest
2019-06-26,2019-07-31,2615,C,52,310,63,312.2,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2615,P,557,4.9,617,5.1,2917.8,2918.42,52,6826
2019-06-26,2019-07-31,2620,C,52,305.2,66,307.4,2917.8,2918.42,0,1
2019-06-26,2019-07-31,2620,P,207,5.1,812,5.3,2917.8,2918.42,4,1142
2019-06-26,2019-07-31,2625,C,38,300.3,63,302.5,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2625,P,202,5.3,1029,5.5,2917.8,2918.42,6,2521
2019-06-26,2019-07-31,2630,C,40,295.6,63,297.8,2917.8,2918.42,0,1
2019-06-26,2019-07-31,2630,P,198,5.5,1,5.6,2917.8,2918.42,0,869
2019-06-26,2019-07-31,2635,C,45,290.7,38,292.9,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2635,P,195,5.7,684,5.9,2917.8,2918.42,65,77
2019-06-26,2019-07-31,2640,C,41,286,66,288.2,2917.8,2918.42,0,26
2019-06-26,2019-07-31,2640,P,341,5.9,541,6.1,2917.8,2918.42,0,169
2019-06-26,2019-07-31,2645,C,38,281.3,49,283.5,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2645,P,435,6.1,335,6.3,2917.8,2918.42,3,10478
2019-06-26,2019-07-31,2650,C,39,276.5,75,278.7,2917.8,2918.42,0,33
2019-06-26,2019-07-31,2650,P,488,6.3,12,6.5,2917.8,2918.42,52,4231
2019-06-26,2019-07-31,2655,C,39,271.8,51,274,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2655,P,224,6.6,566,6.8,2917.8,2918.42,0,99
2019-06-26,2019-07-31,2660,C,43,267,73,269.2,2917.8,2918.42,0,27
2019-06-26,2019-07-31,2660,P,434,6.8,261,7,2917.8,2918.42,3,540
2019-06-26,2019-07-31,2665,C,39,262.3,37,264.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2665,P,201,7.1,468,7.3,2917.8,2918.42,2,6
2019-06-26,2019-07-31,2670,C,45,257.6,77,259.8,2917.8,2918.42,0,2
2019-06-26,2019-07-31,2670,P,486,7.3,1,7.5,2917.8,2918.42,0,141
2019-06-26,2019-07-31,2675,C,69,252.8,78,255,2917.8,2918.42,0,25
2019-06-26,2019-07-31,2675,P,408,7.6,235,7.8,2917.8,2918.42,12,1967
2019-06-26,2019-07-31,2680,C,69,248.2,54,250.3,2917.8,2918.42,0,7
2019-06-26,2019-07-31,2680,P,402,7.9,303,8.1,2917.8,2918.42,0,807
2019-06-26,2019-07-31,2685,C,50,243.5,53,245.7,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2685,P,394,8.2,290,8.4,2917.8,2918.42,12,294
2019-06-26,2019-07-31,2690,C,38,238.9,49,241,2917.8,2918.42,0,29
2019-06-26,2019-07-31,2690,P,375,8.5,182,8.7,2917.8,2918.42,0,367
2019-06-26,2019-07-31,2695,C,46,234.2,64,236.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2695,P,337,8.8,505,9.1,2917.8,2918.42,10,34
2019-06-26,2019-07-31,2700,C,39,229.6,53,231.7,2917.8,2918.42,0,202
2019-06-26,2019-07-31,2700,P,194,9.2,348,9.4,2917.8,2918.42,1722,10304
2019-06-26,2019-07-31,2705,C,52,224.9,43,227,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2705,P,389,9.5,87,9.7,2917.8,2918.42,452,804
2019-06-26,2019-07-31,2710,C,41,220.3,38,222.3,2917.8,2918.42,0,55
2019-06-26,2019-07-31,2710,P,320,9.9,177,10.1,2917.8,2918.42,8,199
2019-06-26,2019-07-31,2715,C,41,215.7,41,217.7,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2715,P,186,10.3,270,10.5,2917.8,2918.42,16,4366
2019-06-26,2019-07-31,2720,C,36,211.1,73,213.1,2917.8,2918.42,0,91
2019-06-26,2019-07-31,2720,P,145,10.7,273,10.9,2917.8,2918.42,13,482
2019-06-26,2019-07-31,2725,C,38,206.6,50,208.6,2917.8,2918.42,0,230
2019-06-26,2019-07-31,2725,P,34,11.1,190,11.3,2917.8,2918.42,1,4021
2019-06-26,2019-07-31,2730,C,48,202,44,204,2917.8,2918.42,0,80
2019-06-26,2019-07-31,2730,P,146,11.5,88,11.7,2917.8,2918.42,8,338
2019-06-26,2019-07-31,2735,C,44,197.4,52,199.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,2735,P,221,11.9,265,12.2,2917.8,2918.42,4,10480
2019-06-26,2019-07-31,2740,C,49,192.9,76,194.9,2917.8,2918.42,0,237
2019-06-26,2019-07-31,2740,P,135,12.4,100,12.6,2917.8,2918.42,1,1599
2019-06-26,2019-07-31,2745,C,49,188.4,79,190.4,2917.8,2918.42,0,43
2019-06-26,2019-07-31,2745,P,26,12.9,108,13.1,2917.8,2918.42,0,166
2019-06-26,2019-07-31,2750,C,45,184,42,185.9,2917.8,2918.42,0,2196
2019-06-26,2019-07-31,2750,P,25,13.4,95,13.6,2917.8,2918.42,5,9938
2019-06-26,2019-07-31,2755,C,50,179.5,42,181.4,2917.8,2918.42,0,17
2019-06-26,2019-07-31,2755,P,102,13.9,56,14.1,2917.8,2918.42,5,423
2019-06-26,2019-07-31,2760,C,37,175,57,176.8,2917.8,2918.42,0,91
2019-06-26,2019-07-31,2760,P,152,14.4,218,14.7,2917.8,2918.42,102,1316
2019-06-26,2019-07-31,2765,C,38,170.7,41,172.5,2917.8,2918.42,0,35
2019-06-26,2019-07-31,2765,P,23,15,36,15.2,2917.8,2918.42,0,65
2019-06-26,2019-07-31,2770,C,40,166.3,45,168.1,2917.8,2918.42,0,23
2019-06-26,2019-07-31,2770,P,26,15.6,65,15.8,2917.8,2918.42,0,805
2019-06-26,2019-07-31,2775,C,46,161.9,43,163.7,2917.8,2918.42,0,281
2019-06-26,2019-07-31,2775,P,21,16.2,58,16.4,2917.8,2918.42,8,3104
2019-06-26,2019-07-31,2780,C,50,157.5,45,159.3,2917.8,2918.42,1,16
2019-06-26,2019-07-31,2780,P,105,16.8,33,17,2917.8,2918.42,180,290
2019-06-26,2019-07-31,2785,C,37,153.2,41,154.9,2917.8,2918.42,0,42
2019-06-26,2019-07-31,2785,P,21,17.5,40,17.7,2917.8,2918.42,14,44
2019-06-26,2019-07-31,2790,C,40,148.9,45,150.6,2917.8,2918.42,0,83
2019-06-26,2019-07-31,2790,P,144,18.1,87,18.4,2917.8,2918.42,0,565
2019-06-26,2019-07-31,2795,C,48,144.6,43,146.3,2917.8,2918.42,0,32
2019-06-26,2019-07-31,2795,P,18,18.9,57,19.1,2917.8,2918.42,19,178
2019-06-26,2019-07-31,2800,C,53,140.4,66,142.1,2917.8,2918.42,1,2113
2019-06-26,2019-07-31,2800,P,22,19.6,29,19.8,2917.8,2918.42,241,13189
2019-06-26,2019-07-31,2805,C,55,136.2,47,137.9,2917.8,2918.42,0,3
2019-06-26,2019-07-31,2805,P,144,20.3,40,20.6,2917.8,2918.42,0,90
2019-06-26,2019-07-31,2810,C,52,132,82,133.7,2917.8,2918.42,0,107
2019-06-26,2019-07-31,2810,P,108,21.1,81,21.4,2917.8,2918.42,18,1453
2019-06-26,2019-07-31,2815,C,50,127.9,43,129.5,2917.8,2918.42,0,12
2019-06-26,2019-07-31,2815,P,16,22,26,22.2,2917.8,2918.42,0,58
2019-06-26,2019-07-31,2820,C,54,123.7,46,125.3,2917.8,2918.42,0,585
2019-06-26,2019-07-31,2820,P,96,22.8,80,23.1,2917.8,2918.42,0,402
2019-06-26,2019-07-31,2825,C,1,120.2,1,120.6,2917.8,2918.42,0,1032
2019-06-26,2019-07-31,2825,P,45,23.7,100,24,2917.8,2918.42,2,4792
2019-06-26,2019-07-31,2830,C,1,116.1,1,116.6,2917.8,2918.42,2,389
2019-06-26,2019-07-31,2830,P,51,24.6,60,24.9,2917.8,2918.42,6,823
2019-06-26,2019-07-31,2835,C,1,112.1,1,112.6,2917.8,2918.42,0,20
2019-06-26,2019-07-31,2835,P,103,25.6,54,25.9,2917.8,2918.42,14,835
2019-06-26,2019-07-31,2840,C,1,108.2,1,108.6,2917.8,2918.42,0,272
2019-06-26,2019-07-31,2840,P,116,26.6,40,26.9,2917.8,2918.42,2,1473
2019-06-26,2019-07-31,2845,C,3,104.2,3,104.7,2917.8,2918.42,0,75
2019-06-26,2019-07-31,2845,P,13,27.7,25,27.9,2917.8,2918.42,2,77
2019-06-26,2019-07-31,2850,C,4,100.3,4,100.8,2917.8,2918.42,0,1696
2019-06-26,2019-07-31,2850,P,12,28.8,24,29,2917.8,2918.42,729,4904
2019-06-26,2019-07-31,2855,C,4,96.5,4,96.9,2917.8,2918.42,0,30
2019-06-26,2019-07-31,2855,P,36,29.9,40,30.2,2917.8,2918.42,0,83
2019-06-26,2019-07-31,2860,C,6,92.7,6,93.1,2917.8,2918.42,0,183
2019-06-26,2019-07-31,2860,P,12,31.1,22,31.4,2917.8,2918.42,5,741
2019-06-26,2019-07-31,2865,C,8,88.9,8,89.4,2917.8,2918.42,0,282
2019-06-26,2019-07-31,2865,P,34,32.3,36,32.6,2917.8,2918.42,14,19
2019-06-26,2019-07-31,2870,C,8,85.3,8,85.7,2917.8,2918.42,10,245
2019-06-26,2019-07-31,2870,P,31,33.6,20,33.9,2917.8,2918.42,0,484
2019-06-26,2019-07-31,2875,C,9,81.6,9,82,2917.8,2918.42,0,2407
2019-06-26,2019-07-31,2875,P,45,34.9,45,35.3,2917.8,2918.42,607,1738
2019-06-26,2019-07-31,2880,C,11,78,11,78.5,2917.8,2918.42,10,461
2019-06-26,2019-07-31,2880,P,45,36.3,34,36.7,2917.8,2918.42,0,234
2019-06-26,2019-07-31,2885,C,11,74.5,11,74.9,2917.8,2918.42,10,121
2019-06-26,2019-07-31,2885,P,17,37.8,17,38.1,2917.8,2918.42,0,125
2019-06-26,2019-07-31,2890,C,12,71,12,71.5,2917.8,2918.42,15,1712
2019-06-26,2019-07-31,2890,P,20,39.3,30,39.7,2917.8,2918.42,9,951
2019-06-26,2019-07-31,2895,C,12,67.6,12,68.1,2917.8,2918.42,3,45
2019-06-26,2019-07-31,2895,P,16,40.9,16,41.2,2917.8,2918.42,3,77
2019-06-26,2019-07-31,2900,C,12,64.3,12,64.7,2917.8,2918.42,11,3143
2019-06-26,2019-07-31,2900,P,16,42.5,24,42.9,2917.8,2918.42,1107,15393
2019-06-26,2019-07-31,2905,C,14,61,14,61.4,2917.8,2918.42,7,134
2019-06-26,2019-07-31,2905,P,16,44.2,16,44.6,2917.8,2918.42,0,53
2019-06-26,2019-07-31,2910,C,14,57.8,14,58.2,2917.8,2918.42,60,486
2019-06-26,2019-07-31,2910,P,16,46,26,46.4,2917.8,2918.42,1,329
2019-06-26,2019-07-31,2915,C,14,54.7,14,55.1,2917.8,2918.42,0,412
2019-06-26,2019-07-31,2915,P,14,47.9,14,48.3,2917.8,2918.42,1,38
2019-06-26,2019-07-31,2920,C,14,51.7,14,52.1,2917.8,2918.42,36,665
2019-06-26,2019-07-31,2920,P,14,49.8,21,50.2,2917.8,2918.42,135,516
2019-06-26,2019-07-31,2925,C,14,48.7,14,49.1,2917.8,2918.42,633,5036
2019-06-26,2019-07-31,2925,P,14,51.8,21,52.2,2917.8,2918.42,543,2395
2019-06-26,2019-07-31,2930,C,14,45.8,14,46.2,2917.8,2918.42,6,280
2019-06-26,2019-07-31,2930,P,14,53.9,14,54.3,2917.8,2918.42,0,1159
2019-06-26,2019-07-31,2935,C,14,43,14,43.4,2917.8,2918.42,235,364
2019-06-26,2019-07-31,2935,P,14,56.1,14,56.5,2917.8,2918.42,2,133
2019-06-26,2019-07-31,2940,C,16,40.3,16,40.7,2917.8,2918.42,8,369
2019-06-26,2019-07-31,2940,P,14,58.4,14,58.8,2917.8,2918.42,0,233
2019-06-26,2019-07-31,2945,C,16,37.7,16,38,2917.8,2918.42,2,264
2019-06-26,2019-07-31,2945,P,14,60.7,14,61.1,2917.8,2918.42,0,41
2019-06-26,2019-07-31,2950,C,36,35.1,16,35.5,2917.8,2918.42,18,4931
2019-06-26,2019-07-31,2950,P,12,63.2,12,63.6,2917.8,2918.42,2,4808
2019-06-26,2019-07-31,2955,C,24,32.7,20,33.1,2917.8,2918.42,17,462
2019-06-26,2019-07-31,2955,P,12,65.7,12,66.2,2917.8,2918.42,16,100
2019-06-26,2019-07-31,2960,C,17,30.4,17,30.7,2917.8,2918.42,32,443
2019-06-26,2019-07-31,2960,P,11,68.4,11,68.8,2917.8,2918.42,0,38
2019-06-26,2019-07-31,2965,C,43,28.1,20,28.5,2917.8,2918.42,7,10598
2019-06-26,2019-07-31,2965,P,9,71.1,9,71.6,2917.8,2918.42,0,25
2019-06-26,2019-07-31,2970,C,20,26,20,26.3,2917.8,2918.42,5,739
2019-06-26,2019-07-31,2970,P,8,74,8,74.4,2917.8,2918.42,0,153
2019-06-26,2019-07-31,2975,C,22,24,22,24.3,2917.8,2918.42,205,6322
2019-06-26,2019-07-31,2975,P,6,76.9,6,77.4,2917.8,2918.42,0,219
2019-06-26,2019-07-31,2980,C,54,22,36,22.3,2917.8,2918.42,4,444
2019-06-26,2019-07-31,2980,P,4,80,6,80.4,2917.8,2918.42,1,42
2019-06-26,2019-07-31,2985,C,25,20.2,25,20.5,2917.8,2918.42,0,338
2019-06-26,2019-07-31,2985,P,3,83.1,3,83.6,2917.8,2918.42,0,62
2019-06-26,2019-07-31,2990,C,171,18.4,40,18.7,2917.8,2918.42,2,1222
2019-06-26,2019-07-31,2990,P,1,86.3,1,86.8,2917.8,2918.42,0,129
2019-06-26,2019-07-31,2995,C,56,16.8,28,17.1,2917.8,2918.42,16,11367
2019-06-26,2019-07-31,2995,P,1,89.7,1,90.2,2917.8,2918.42,1,32
2019-06-26,2019-07-31,3000,C,42,15.3,27,15.6,2917.8,2918.42,2758,4298
2019-06-26,2019-07-31,3000,P,40,92.6,40,94.2,2917.8,2918.42,0,25
2019-06-26,2019-07-31,3005,C,159,13.8,27,14.1,2917.8,2918.42,0,199
2019-06-26,2019-07-31,3005,P,39,96.2,51,97.9,2917.8,2918.42,1,17
2019-06-26,2019-07-31,3010,C,46,12.5,101,12.8,2917.8,2918.42,12,457
2019-06-26,2019-07-31,3010,P,42,99.8,57,101.6,2917.8,2918.42,0,40
2019-06-26,2019-07-31,3015,C,233,11.2,31,11.5,2917.8,2918.42,451,396
2019-06-26,2019-07-31,3015,P,47,103.4,39,105.2,2917.8,2918.42,1,9
2019-06-26,2019-07-31,3020,C,142,10.1,125,10.4,2917.8,2918.42,30,1119
2019-06-26,2019-07-31,3020,P,48,107.2,48,109.1,2917.8,2918.42,1,11
2019-06-26,2019-07-31,3025,C,292,9,40,9.3,2917.8,2918.42,552,1789
2019-06-26,2019-07-31,3025,P,47,111.1,38,113,2917.8,2918.42,0,32
2019-06-26,2019-07-31,3030,C,169,8.1,37,8.3,2917.8,2918.42,6,1276
2019-06-26,2019-07-31,3030,P,53,115.1,42,117.1,2917.8,2918.42,0,5
2019-06-26,2019-07-31,3035,C,252,7.2,243,7.5,2917.8,2918.42,19,40
2019-06-26,2019-07-31,3035,P,47,119.2,38,121.2,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3040,C,379,6.4,45,6.6,2917.8,2918.42,15,606
2019-06-26,2019-07-31,3040,P,50,123.3,46,125.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3045,C,254,5.7,84,5.9,2917.8,2918.42,2,116
2019-06-26,2019-07-31,3045,P,39,127.6,49,129.7,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3050,C,678,5,309,5.3,2917.8,2918.42,731,8933
2019-06-26,2019-07-31,3050,P,42,131.9,39,134,2917.8,2918.42,0,21
2019-06-26,2019-07-31,3055,C,51,4.5,296,4.7,2917.8,2918.42,12,361
2019-06-26,2019-07-31,3055,P,39,136.3,35,138.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3060,C,52,4,473,4.2,2917.8,2918.42,3,460
2019-06-26,2019-07-31,3060,P,48,140.7,39,142.9,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3065,C,456,3.5,281,3.7,2917.8,2918.42,0,140
2019-06-26,2019-07-31,3065,P,51,145.2,51,147.5,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3070,C,327,3.1,489,3.3,2917.8,2918.42,6,85
2019-06-26,2019-07-31,3070,P,44,149.8,52,152.1,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3075,C,15,2.8,168,2.9,2917.8,2918.42,2,1419
2019-06-26,2019-07-31,3075,P,40,154.4,40,156.7,2917.8,2918.42,0,1
2019-06-26,2019-07-31,3080,C,62,2.45,485,2.6,2917.8,2918.42,0,333
2019-06-26,2019-07-31,3080,P,40,159.1,40,161.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3085,C,93,2.2,182,2.3,2917.8,2918.42,0,105
2019-06-26,2019-07-31,3085,P,40,163.8,40,166.1,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3090,C,93,1.95,152,2.05,2917.8,2918.42,3,61
2019-06-26,2019-07-31,3090,P,40,168.5,40,170.8,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3095,C,356,1.7,674,1.85,2917.8,2918.42,0,165
2019-06-26,2019-07-31,3095,P,40,173.3,40,175.6,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3100,C,167,1.55,491,1.65,2917.8,2918.42,15,3260
2019-06-26,2019-07-31,3100,P,40,178.1,40,180.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3105,C,117,1.4,796,1.5,2917.8,2918.42,0,46
2019-06-26,2019-07-31,3105,P,40,182.9,40,185.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3110,C,82,1.25,745,1.35,2917.8,2918.42,3,56
2019-06-26,2019-07-31,3110,P,40,187.7,40,190.1,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3115,C,383,1.1,989,1.25,2917.8,2918.42,0,98
2019-06-26,2019-07-31,3115,P,40,192.6,40,195,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3120,C,398,1,83,1.1,2917.8,2918.42,2,171
2019-06-26,2019-07-31,3120,P,40,197.5,40,199.9,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3125,C,517,0.9,106,1,2917.8,2918.42,0,1337
2019-06-26,2019-07-31,3125,P,40,202.4,40,204.8,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3130,C,877,0.8,1081,0.95,2917.8,2918.42,4,89
2019-06-26,2019-07-31,3130,P,40,207.3,40,209.7,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3140,C,111,0.7,1075,0.8,2917.8,2918.42,13,127
2019-06-26,2019-07-31,3140,P,40,217.1,40,219.5,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3150,C,88,0.6,1045,0.7,2917.8,2918.42,0,1471
2019-06-26,2019-07-31,3150,P,40,227,40,229.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3160,C,504,0.5,1087,0.6,2917.8,2918.42,0,134
2019-06-26,2019-07-31,3160,P,70,234.6,70,241.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3170,C,121,0.45,1168,0.55,2917.8,2918.42,7,12
2019-06-26,2019-07-31,3170,P,70,244.5,70,251.2,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3175,C,948,0.4,449,0.5,2917.8,2918.42,19,831
2019-06-26,2019-07-31,3175,P,70,249.4,70,256.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3180,C,141,0.4,1425,0.5,2917.8,2918.42,0,31
2019-06-26,2019-07-31,3180,P,70,254.3,70,261.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3190,C,598,0.35,1195,0.45,2917.8,2918.42,21,88
2019-06-26,2019-07-31,3190,P,70,264.3,70,271.2,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3200,C,1166,0.3,713,0.4,2917.8,2918.42,0,960
2019-06-26,2019-07-31,3200,P,70,274.2,70,281.2,2917.8,2918.42,0,10
2019-06-26,2019-07-31,3225,C,829,0.25,1265,0.35,2917.8,2918.42,0,103
2019-06-26,2019-07-31,3225,P,70,299.4,70,306.3,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3250,C,1037,0.2,1333,0.3,2917.8,2918.42,0,2487
2019-06-26,2019-07-31,3250,P,70,324,70,330.9,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3300,C,97,0.15,19,0.2,2917.8,2918.42,0,903
2019-06-26,2019-07-31,3300,P,70,374.1,70,381,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3350,C,1684,0.05,22,0.15,2917.8,2918.42,0,282
2019-06-26,2019-07-31,3350,P,70,423.7,70,430.6,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3400,C,350,0.05,28,0.1,2917.8,2918.42,0,54
2019-06-26,2019-07-31,3400,P,70,473.5,70,480.4,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3500,C,0,0,50,0.05,2917.8,2918.42,0,108
2019-06-26,2019-07-31,3500,P,70,573.5,70,580.1,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3600,C,0,0,15,0.05,2917.8,2918.42,0,0
2019-06-26,2019-07-31,3600,P,120,672.2,120,680.5,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1300,C,120,1613.8,120,1622.1,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1300,P,0,0,536,0.05,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1400,C,120,1513.9,120,1522.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1400,P,0,0,19,0.05,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1500,C,50,1415.1,70,1421.8,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1500,P,0,0,1549,0.1,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1600,C,50,1315.4,70,1322,2917.8,2918.42,0,2
2019-06-26,2019-08-02,1600,P,0,0,579,0.1,2917.8,2918.42,0,20
2019-06-26,2019-08-02,1650,C,70,1265.5,70,1272.2,2917.8,2918.42,0,2
2019-06-26,2019-08-02,1650,P,778,0.05,1692,0.15,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1700,C,50,1215.7,70,1222.3,2917.8,2918.42,10,10
2019-06-26,2019-08-02,1700,P,1857,0.05,1087,0.15,2917.8,2918.42,10,255
2019-06-26,2019-08-02,1750,C,50,1165.9,70,1172.5,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1750,P,2298,0.05,2000,0.2,2917.8,2918.42,0,15
2019-06-26,2019-08-02,1800,C,50,1116.1,70,1122.5,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1800,P,1316,0.1,1167,0.2,2917.8,2918.42,0,1
2019-06-26,2019-08-02,1850,C,50,1066.5,70,1072.9,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1850,P,2589,0.1,2140,0.25,2917.8,2918.42,0,25
2019-06-26,2019-08-02,1900,C,50,1016.6,70,1022.9,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1900,P,1940,0.15,148,0.25,2917.8,2918.42,0,100
2019-06-26,2019-08-02,1950,C,70,966.5,70,973.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,1950,P,1463,0.2,1148,0.3,2917.8,2918.42,0,43
2019-06-26,2019-08-02,2000,C,50,917,70,923.4,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2000,P,1396,0.25,1148,0.35,2917.8,2918.42,0,31
2019-06-26,2019-08-02,2050,C,70,866.8,70,873.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2050,P,1596,0.3,770,0.4,2917.8,2918.42,0,29
2019-06-26,2019-08-02,2075,C,50,842,70,848.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2075,P,350,0.35,1706,0.45,2917.8,2918.42,0,13
2019-06-26,2019-08-02,2100,C,70,817.1,70,823.4,2917.8,2918.42,0,1
2019-06-26,2019-08-02,2100,P,2226,0.35,1831,0.5,2917.8,2918.42,0,1318
2019-06-26,2019-08-02,2125,C,70,792.2,70,798.5,2917.8,2918.42,0,1
2019-06-26,2019-08-02,2125,P,1808,0.4,20,0.5,2917.8,2918.42,0,4
2019-06-26,2019-08-02,2150,C,70,767.2,70,773.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2150,P,1253,0.45,553,0.55,2917.8,2918.42,0,40
2019-06-26,2019-08-02,2175,C,70,742.4,70,749,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2175,P,1126,0.5,522,0.6,2917.8,2918.42,0,36
2019-06-26,2019-08-02,2200,C,70,717.5,70,724.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2200,P,1253,0.55,524,0.65,2917.8,2918.42,0,163
2019-06-26,2019-08-02,2225,C,70,692.7,70,699.1,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2225,P,1748,0.6,14,0.7,2917.8,2918.42,14,19
2019-06-26,2019-08-02,2250,C,70,667.8,70,674.1,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2250,P,700,0.7,775,0.8,2917.8,2918.42,4,2463
2019-06-26,2019-08-02,2260,C,70,657.8,70,664.5,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2260,P,1698,0.7,1415,0.85,2917.8,2918.42,0,98
2019-06-26,2019-08-02,2270,C,70,647.9,70,654.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2270,P,1155,0.75,513,0.85,2917.8,2918.42,0,122
2019-06-26,2019-08-02,2275,C,70,642.9,70,649.5,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2275,P,1605,0.75,1294,0.9,2917.8,2918.42,251,274
2019-06-26,2019-08-02,2280,C,70,637.9,70,644.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2280,P,544,0.8,821,0.9,2917.8,2918.42,0,5
2019-06-26,2019-08-02,2290,C,70,628,70,634.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2290,P,1563,0.8,809,0.95,2917.8,2918.42,0,140
2019-06-26,2019-08-02,2300,C,70,618.1,70,624.7,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2300,P,1448,0.85,119,0.95,2917.8,2918.42,0,596
2019-06-26,2019-08-02,2310,C,70,608.2,70,614.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2310,P,973,0.9,438,1,2917.8,2918.42,0,55
2019-06-26,2019-08-02,2320,C,70,598.2,70,604.8,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2320,P,717,0.95,547,1.05,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2325,C,70,593.3,70,599.7,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2325,P,396,1,828,1.1,2917.8,2918.42,0,50
2019-06-26,2019-08-02,2330,C,70,588.2,70,594.6,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2330,P,667,1,532,1.1,2917.8,2918.42,0,145
2019-06-26,2019-08-02,2340,C,70,578.4,70,584.8,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2340,P,658,1.05,525,1.15,2917.8,2918.42,0,130
2019-06-26,2019-08-02,2350,C,70,568.4,70,575.1,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2350,P,710,1.1,520,1.2,2917.8,2918.42,0,343
2019-06-26,2019-08-02,2360,C,70,558.6,70,565,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2360,P,1041,1.15,193,1.25,2917.8,2918.42,0,797
2019-06-26,2019-08-02,2370,C,50,548.8,70,555.2,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2370,P,508,1.25,946,1.35,2917.8,2918.42,0,0
2019-06-26,2019-08-02,2375,C,70,543.7,70,550.3,2917.8,2918.42,0,0
